,level_0,index,close,high,low,open,s,t,v
14273,26,2016-11-29 14:00:00,730.03,730.7,729.76,730.45,ok,1480395600.0,16530.0
14274,25,2016-11-29 13:00:00,730.45,730.46,730.0,730.96,ok,1480392000.0,27932.0
14275,24,2016-11-29 12:00:00,730.96,732.6,730.0,729.82,ok,1480388400.0,162535.0
14276,23,2016-11-29 11:00:00,729.82,730.99,729.19,731.27,ok,1480384800.0,14222.0
14277,22,2016-11-29 10:00:00,731.27,732.11,728.0,732.05,ok,1480381200.0,282976.0
14278,21,2016-11-29 09:00:00,732.05,732.05,731.64,731.63,ok,1480377600.0,9306.0
14279,20,2016-11-29 08:00:00,731.63,731.63,731.0,731.01,ok,1480374000.0,39404.0
14280,19,2016-11-29 07:00:00,731.01,731.13,730.51,731.0,ok,1480370400.0,98003.0
14281,18,2016-11-29 06:00:00,731.0,731.0,730.0,730.75,ok,1480366800.0,111013.0
14282,17,2016-11-29 05:00:00,730.75,731.07,730.75,731.2,ok,1480363200.0,13663.0
14283,16,2016-11-29 04:00:00,731.2,731.46,730.76,731.18,ok,1480359600.0,6045.0
14284,15,2016-11-29 03:00:00,731.18,731.71,730.56,731.19,ok,1480356000.0,9657.0
14285,14,2016-11-29 02:00:00,731.19,732.53,731.19,732.29,ok,1480352400.0,76072.0
14286,13,2016-11-29 01:00:00,732.29,732.54,731.27,731.98,ok,1480348800.0,85151.0
14287,12,2016-11-29 00:00:00,731.98,731.98,730.2,729.76,ok,1480345200.0,93719.0
14288,11,2016-11-28 23:00:00,729.76,731.0,729.26,729.62,ok,1480341600.0,86923.0
14289,10,2016-11-28 22:00:00,729.62,732.82,728.74,732.7,ok,1480338000.0,103469.0
14290,9,2016-11-28 21:00:00,732.7,732.7,731.42,732.45,ok,1480334400.0,43154.0
14291,8,2016-11-28 20:00:00,732.45,732.5,730.8,730.8,ok,1480330800.0,138374.0
14292,7,2016-11-28 19:00:00,730.8,731.42,729.7,729.6,ok,1480327200.0,88829.0
14293,6,2016-11-28 18:00:00,729.6,729.97,728.81,730.01,ok,1480323600.0,24297.0
14294,5,2016-11-28 17:00:00,730.01,730.84,728.74,730.9,ok,1480320000.0,102762.0
14295,4,2016-11-28 16:00:00,730.9,731.63,729.81,731.88,ok,1480316400.0,40484.0
14296,3,2016-11-28 15:00:00,731.88,731.88,730.05,730.01,ok,1480312800.0,16831.0
14297,2,2016-11-28 14:00:00,730.01,730.9,730.0,730.94,ok,1480309200.0,28058.0
14298,1,2016-11-28 13:00:00,730.94,731.04,730.0,730.31,ok,1480305600.0,90363.0
14299,0,2016-11-28 12:00:00,730.31,731.77,730.31,731.19,ok,1480302000.0,43430.0
14300,49,2016-11-28 11:00:00,731.19,732.5,729.9,730.63,ok,1480298400.0,575035.0
14301,48,2016-11-28 10:00:00,730.63,730.63,728.5,728.5,ok,1480294800.0,241352.0
14302,47,2016-11-28 09:00:00,728.5,728.5,727.7,727.66,ok,1480291200.0,114575.0
14303,46,2016-11-28 08:00:00,727.66,727.99,725.4,728.26,ok,1480287600.0,606597.0
14304,45,2016-11-28 07:00:00,728.26,731.02,727.39,730.61,ok,1480284000.0,445873.0
14305,44,2016-11-28 06:00:00,730.61,732.3,730.61,731.81,ok,1480280400.0,66281.0
14306,43,2016-11-28 05:00:00,731.81,731.99,730.79,731.45,ok,1480276800.0,56822.0
14307,42,2016-11-28 04:00:00,731.45,732.5,731.45,732.2,ok,1480273200.0,21421.0
14308,41,2016-11-28 03:00:00,732.2,732.21,731.88,732.0,ok,1480269600.0,17537.0
14309,40,2016-11-28 02:00:00,732.0,733.71,731.69,732.0,ok,1480266000.0,215755.0
14310,39,2016-11-28 01:00:00,732.0,733.13,731.33,732.92,ok,1480262400.0,53915.0
14311,38,2016-11-28 00:00:00,732.92,733.2,732.26,732.79,ok,1480258800.0,133037.0
14312,37,2016-11-27 23:00:00,732.79,734.48,732.79,734.4,ok,1480255200.0,204003.0
14313,36,2016-11-27 22:00:00,734.4,734.49,732.88,734.49,ok,1480251600.0,113523.0
14314,35,2016-11-27 21:00:00,734.49,735.0,728.84,730.17,ok,1480248000.0,716253.0
14315,34,2016-11-27 20:00:00,730.17,730.99,726.0,726.49,ok,1480244400.0,230714.0
14316,33,2016-11-27 19:00:00,726.49,728.69,726.49,728.74,ok,1480240800.0,27976.0
14317,32,2016-11-27 18:00:00,728.74,728.74,727.97,728.25,ok,1480237200.0,40663.0
14318,31,2016-11-27 17:00:00,728.25,728.6,728.14,728.19,ok,1480233600.0,23676.0
14319,30,2016-11-27 16:00:00,728.19,728.77,727.97,727.96,ok,1480230000.0,37857.0
14320,29,2016-11-27 15:00:00,727.96,727.98,726.86,726.87,ok,1480226400.0,25722.0
14321,28,2016-11-27 14:00:00,726.87,726.87,726.27,725.26,ok,1480222800.0,6020.0
14322,27,2016-11-27 13:00:00,725.26,727.06,725.26,725.76,ok,1480219200.0,108343.0
14323,26,2016-11-27 12:00:00,725.76,726.37,725.08,726.66,ok,1480215600.0,89600.0
14324,25,2016-11-27 11:00:00,726.66,726.99,724.0,726.39,ok,1480212000.0,182630.0
14325,24,2016-11-27 10:00:00,726.39,728.71,725.39,728.94,ok,1480208400.0,191863.0
14326,23,2016-11-27 09:00:00,728.94,729.71,727.8,729.5,ok,1480204800.0,129474.0
14327,22,2016-11-27 08:00:00,729.5,730.0,728.6,729.27,ok,1480201200.0,111339.0
14328,21,2016-11-27 07:00:00,729.27,730.0,728.85,728.89,ok,1480197600.0,38501.0
14329,20,2016-11-27 06:00:00,728.89,729.61,728.85,729.26,ok,1480194000.0,20108.0
14330,19,2016-11-27 05:00:00,729.26,729.42,728.41,728.3,ok,1480190400.0,22927.0
14331,18,2016-11-27 04:00:00,728.3,728.78,728.09,728.1,ok,1480186800.0,19036.0
14332,17,2016-11-27 03:00:00,728.1,729.77,728.1,728.98,ok,1480183200.0,155168.0
14333,16,2016-11-27 02:00:00,728.98,730.11,726.32,726.66,ok,1480179600.0,270689.0
14334,15,2016-11-27 01:00:00,726.66,726.69,723.81,723.82,ok,1480176000.0,183937.0
14335,14,2016-11-27 00:00:00,723.82,724.64,721.65,724.58,ok,1480172400.0,250498.0
14336,13,2016-11-26 23:00:00,724.58,729.39,721.63,729.36,ok,1480168800.0,441276.0
14337,12,2016-11-26 22:00:00,729.36,730.6,727.89,730.45,ok,1480165200.0,140119.0
14338,11,2016-11-26 21:00:00,730.45,730.65,727.95,730.65,ok,1480161600.0,104421.0
14339,10,2016-11-26 20:00:00,730.65,731.35,730.07,730.95,ok,1480158000.0,106448.0
14340,9,2016-11-26 19:00:00,730.95,731.01,727.0,727.0,ok,1480154400.0,345806.0
14341,8,2016-11-26 18:00:00,727.0,735.52,725.64,735.69,ok,1480150800.0,467883.0
14342,7,2016-11-26 17:00:00,735.69,736.17,734.86,736.0,ok,1480147200.0,41231.0
14343,6,2016-11-26 16:00:00,736.0,737.0,735.11,736.6,ok,1480143600.0,113729.0
14344,5,2016-11-26 15:00:00,736.6,737.49,736.45,736.75,ok,1480140000.0,20607.0
14345,4,2016-11-26 14:00:00,736.75,737.58,736.52,736.77,ok,1480136400.0,9033.0
14346,3,2016-11-26 13:00:00,736.77,738.18,736.77,738.36,ok,1480132800.0,98140.0
14347,2,2016-11-26 12:00:00,738.36,738.48,737.5,738.48,ok,1480129200.0,125120.0
14348,1,2016-11-26 11:00:00,738.48,738.64,736.73,736.11,ok,1480125600.0,81548.0
14349,0,2016-11-26 10:00:00,736.11,737.73,736.11,737.74,ok,1480122000.0,48190.0
14350,49,2016-11-26 09:00:00,737.74,738.0,736.62,737.4,ok,1480118400.0,126324.0
14351,48,2016-11-26 08:00:00,737.4,737.66,734.97,735.29,ok,1480114800.0,394875.0
14352,47,2016-11-26 07:00:00,735.29,735.32,734.66,734.13,ok,1480111200.0,167241.0
14353,46,2016-11-26 06:00:00,734.13,735.0,733.49,733.5,ok,1480107600.0,125310.0
14354,45,2016-11-26 05:00:00,733.5,733.5,732.01,731.85,ok,1480104000.0,216624.0
14355,44,2016-11-26 04:00:00,731.85,732.29,731.76,732.36,ok,1480100400.0,17567.0
14356,43,2016-11-26 03:00:00,732.36,732.4,731.78,731.43,ok,1480096800.0,4057.0
14357,42,2016-11-26 02:00:00,731.43,732.49,731.43,730.49,ok,1480093200.0,98051.0
14358,41,2016-11-26 01:00:00,730.49,732.72,730.02,731.4,ok,1480089600.0,129150.0
14359,40,2016-11-26 00:00:00,731.4,732.75,731.15,731.85,ok,1480086000.0,196744.0
14360,39,2016-11-25 23:00:00,731.85,732.89,731.85,732.76,ok,1480082400.0,117867.0
14361,38,2016-11-25 22:00:00,732.76,732.8,731.71,731.25,ok,1480078800.0,86409.0
14362,37,2016-11-25 21:00:00,731.25,732.7,730.76,732.32,ok,1480075200.0,178172.0
14363,36,2016-11-25 20:00:00,732.32,732.39,731.97,732.39,ok,1480071600.0,87656.0
14364,35,2016-11-25 19:00:00,732.39,733.27,729.81,729.95,ok,1480068000.0,336684.0
14365,34,2016-11-25 18:00:00,729.95,731.37,728.0,728.21,ok,1480064400.0,298462.0
14366,33,2016-11-25 17:00:00,728.21,731.48,723.0,730.91,ok,1480060800.0,574460.0
14367,32,2016-11-25 16:00:00,730.91,732.0,729.77,729.71,ok,1480057200.0,317360.0
14368,31,2016-11-25 15:00:00,729.71,731.57,729.61,730.73,ok,1480053600.0,141432.0
14369,30,2016-11-25 14:00:00,730.73,730.73,728.0,729.67,ok,1480050000.0,557529.0
14370,29,2016-11-25 13:00:00,729.67,732.95,728.24,730.58,ok,1480046400.0,586451.0
14371,28,2016-11-25 12:00:00,730.58,732.91,730.37,731.7,ok,1480042800.0,231796.0
14372,27,2016-11-25 11:00:00,731.7,734.9,731.57,734.95,ok,1480039200.0,200004.0
14373,26,2016-11-25 10:00:00,734.95,735.0,733.0,734.61,ok,1480035600.0,146309.0
14374,25,2016-11-25 09:00:00,734.61,735.71,734.56,735.36,ok,1480032000.0,128021.0
14375,24,2016-11-25 08:00:00,735.36,735.7,734.21,734.67,ok,1480028400.0,167581.0
14376,23,2016-11-25 07:00:00,734.67,734.98,732.95,734.39,ok,1480024800.0,141182.0
14377,22,2016-11-25 06:00:00,734.39,734.39,732.74,733.49,ok,1480021200.0,125610.0
14378,21,2016-11-25 05:00:00,733.49,733.62,731.25,733.23,ok,1480017600.0,282429.0
14379,20,2016-11-25 04:00:00,733.23,734.88,732.52,732.52,ok,1480014000.0,569860.0
14380,19,2016-11-25 03:00:00,732.52,732.52,728.6,729.86,ok,1480010400.0,216884.0
14381,18,2016-11-25 02:00:00,729.86,730.34,727.73,728.09,ok,1480006800.0,253240.0
14382,17,2016-11-25 01:00:00,728.09,728.16,723.16,724.64,ok,1480003200.0,487773.0
14383,16,2016-11-25 00:00:00,724.64,732.91,722.0,731.67,ok,1479999600.0,665557.0
14384,15,2016-11-24 23:00:00,731.67,737.56,730.64,736.99,ok,1479996000.0,407560.0
14385,14,2016-11-24 22:00:00,736.99,736.99,734.21,736.63,ok,1479992400.0,178184.0
14386,13,2016-11-24 21:00:00,736.63,736.99,730.07,728.91,ok,1479988800.0,455932.0
14387,12,2016-11-24 20:00:00,728.91,733.6,726.44,732.67,ok,1479985200.0,495009.0
14388,11,2016-11-24 19:00:00,732.67,737.23,730.0,734.67,ok,1479981600.0,170616.0
14389,10,2016-11-24 18:00:00,734.67,738.8,733.97,737.2,ok,1479978000.0,159443.0
14390,9,2016-11-24 17:00:00,737.2,739.6,736.37,737.09,ok,1479974400.0,100220.0
14391,8,2016-11-24 16:00:00,737.09,738.36,736.54,737.78,ok,1479970800.0,286813.0
14392,7,2016-11-24 15:00:00,737.78,740.47,737.78,739.12,ok,1479967200.0,122314.0
14393,6,2016-11-24 14:00:00,739.12,740.11,739.12,739.97,ok,1479963600.0,67294.0
14394,5,2016-11-24 13:00:00,739.97,740.63,738.14,739.23,ok,1479960000.0,85315.0
14395,4,2016-11-24 12:00:00,739.23,742.94,737.56,743.63,ok,1479956400.0,192957.0
14396,3,2016-11-24 11:00:00,743.63,744.0,740.5,742.7,ok,1479952800.0,220300.0
14397,2,2016-11-24 10:00:00,742.7,743.24,740.51,740.9,ok,1479949200.0,116754.0
14398,1,2016-11-24 09:00:00,740.9,742.18,740.9,740.47,ok,1479945600.0,131698.0
14399,0,2016-11-24 08:00:00,740.47,741.37,738.92,741.33,ok,1479942000.0,150238.0
14400,49,2016-11-24 07:00:00,741.33,741.99,738.11,737.98,ok,1479938400.0,83434.0
14401,48,2016-11-24 06:00:00,737.98,741.82,737.98,740.82,ok,1479934800.0,170431.0
14402,47,2016-11-24 05:00:00,740.82,741.67,737.01,736.99,ok,1479931200.0,239144.0
14403,46,2016-11-24 04:00:00,736.99,738.0,736.39,736.66,ok,1479927600.0,97587.0
14404,45,2016-11-24 03:00:00,736.66,737.61,734.13,735.73,ok,1479924000.0,184701.0
14405,44,2016-11-24 02:00:00,735.73,738.37,731.0,733.13,ok,1479920400.0,498995.0
14406,43,2016-11-24 01:00:00,733.13,742.36,730.0,737.03,ok,1479916800.0,715981.0
14407,42,2016-11-24 00:00:00,737.03,738.34,735.82,736.21,ok,1479913200.0,215307.0
14408,41,2016-11-23 23:00:00,736.21,743.18,735.05,741.77,ok,1479909600.0,392979.0
14409,40,2016-11-23 22:00:00,741.77,743.24,740.69,743.12,ok,1479906000.0,155257.0
14410,39,2016-11-23 21:00:00,743.12,744.12,738.23,738.98,ok,1479902400.0,322532.0
14411,38,2016-11-23 20:00:00,738.98,739.0,734.0,736.93,ok,1479898800.0,203359.0
14412,37,2016-11-23 19:00:00,736.93,739.09,735.0,738.8,ok,1479895200.0,159195.0
14413,36,2016-11-23 18:00:00,738.8,741.18,736.51,739.92,ok,1479891600.0,334964.0
14414,35,2016-11-23 17:00:00,739.92,747.67,738.52,744.99,ok,1479888000.0,539121.0
14415,34,2016-11-23 16:00:00,744.99,747.36,743.61,747.04,ok,1479884400.0,110457.0
14416,33,2016-11-23 15:00:00,747.04,747.42,745.29,746.0,ok,1479880800.0,63675.0
14417,32,2016-11-23 14:00:00,746.0,746.49,743.67,745.38,ok,1479877200.0,223659.0
14418,31,2016-11-23 13:00:00,745.38,748.62,745.38,747.36,ok,1479873600.0,148482.0
14419,30,2016-11-23 12:00:00,747.36,748.7,746.5,748.24,ok,1479870000.0,68143.0
14420,29,2016-11-23 11:00:00,748.24,749.7,748.1,750.0,ok,1479866400.0,82166.0
14421,28,2016-11-23 10:00:00,750.0,752.59,749.7,751.91,ok,1479862800.0,82151.0
14422,27,2016-11-23 09:00:00,751.91,753.2,751.74,751.57,ok,1479859200.0,183411.0
14423,26,2016-11-23 08:00:00,751.57,753.94,750.43,750.0,ok,1479855600.0,355217.0
14424,25,2016-11-23 07:00:00,750.0,751.44,747.39,751.42,ok,1479852000.0,157307.0
14425,24,2016-11-23 06:00:00,751.42,751.47,749.02,751.46,ok,1479848400.0,100620.0
14426,23,2016-11-23 05:00:00,751.46,753.15,751.23,751.06,ok,1479844800.0,158098.0
14427,22,2016-11-23 04:00:00,751.06,752.19,748.4,752.19,ok,1479841200.0,611010.0
14428,21,2016-11-23 03:00:00,752.19,754.84,746.77,746.53,ok,1479837600.0,1422504.0
14429,20,2016-11-23 02:00:00,746.53,747.5,746.26,746.57,ok,1479834000.0,28404.0
14430,19,2016-11-23 01:00:00,746.57,748.0,746.12,747.0,ok,1479830400.0,113606.0
14431,18,2016-11-23 00:00:00,747.0,747.2,746.02,746.95,ok,1479826800.0,114139.0
14432,17,2016-11-22 23:00:00,746.95,749.42,735.98,736.0,ok,1479823200.0,852398.0
14433,16,2016-11-22 22:00:00,736.0,737.08,735.42,735.04,ok,1479819600.0,51646.0
14434,15,2016-11-22 21:00:00,735.04,737.2,735.04,737.21,ok,1479816000.0,91593.0
14435,14,2016-11-22 20:00:00,737.21,737.94,736.84,738.2,ok,1479812400.0,22364.0
14436,13,2016-11-22 19:00:00,738.2,738.2,736.0,735.7,ok,1479808800.0,84088.0
14437,12,2016-11-22 18:00:00,735.7,736.48,735.07,735.52,ok,1479805200.0,15660.0
14438,11,2016-11-22 17:00:00,735.52,737.25,735.51,736.99,ok,1479801600.0,39458.0
14439,10,2016-11-22 16:00:00,736.99,736.99,735.69,735.45,ok,1479798000.0,24008.0
14440,9,2016-11-22 15:00:00,735.45,737.05,734.71,737.07,ok,1479794400.0,55572.0
14441,8,2016-11-22 14:00:00,737.07,738.46,736.97,738.46,ok,1479790800.0,26367.0
14442,7,2016-11-22 13:00:00,738.46,738.48,735.16,735.58,ok,1479787200.0,118997.0
14443,6,2016-11-22 12:00:00,735.58,735.58,732.16,733.05,ok,1479783600.0,170525.0
14444,5,2016-11-22 11:00:00,733.05,734.77,733.05,733.0,ok,1479780000.0,87343.0
14445,4,2016-11-22 10:00:00,733.0,733.51,733.0,733.01,ok,1479776400.0,76231.0
14446,3,2016-11-22 09:00:00,733.01,735.0,733.01,735.82,ok,1479772800.0,135738.0
14447,2,2016-11-22 08:00:00,735.82,736.03,733.0,736.04,ok,1479769200.0,129090.0
14448,1,2016-11-22 07:00:00,736.04,737.3,735.23,735.14,ok,1479765600.0,114558.0
14449,0,2016-11-22 06:00:00,735.14,736.45,734.01,734.0,ok,1479762000.0,77679.0
14450,49,2016-11-22 05:00:00,734.0,738.94,734.0,735.05,ok,1479758400.0,480201.0
14451,48,2016-11-22 04:00:00,735.05,736.3,733.8,733.35,ok,1479754800.0,88046.0
14452,47,2016-11-22 03:00:00,733.35,738.49,733.34,734.96,ok,1479751200.0,412834.0
14453,46,2016-11-22 02:00:00,734.96,735.0,730.8,730.89,ok,1479747600.0,282332.0
14454,45,2016-11-22 01:00:00,730.89,733.52,730.89,733.09,ok,1479744000.0,140769.0
14455,44,2016-11-22 00:00:00,733.09,733.18,731.71,732.72,ok,1479740400.0,77362.0
14456,43,2016-11-21 23:00:00,732.72,735.14,731.79,733.38,ok,1479736800.0,223680.0
14457,42,2016-11-21 22:00:00,733.38,734.0,731.06,732.42,ok,1479733200.0,94520.0
14458,41,2016-11-21 21:00:00,732.42,732.55,729.12,729.58,ok,1479729600.0,176752.0
14459,40,2016-11-21 20:00:00,729.58,733.9,728.42,733.91,ok,1479726000.0,182011.0
14460,39,2016-11-21 19:00:00,733.91,734.06,731.1,734.61,ok,1479722400.0,49784.0
14461,38,2016-11-21 18:00:00,734.61,735.23,733.27,734.49,ok,1479718800.0,140386.0
14462,37,2016-11-21 17:00:00,734.49,735.89,729.44,728.86,ok,1479715200.0,344275.0
14463,36,2016-11-21 16:00:00,728.86,729.74,728.13,729.36,ok,1479711600.0,209061.0
14464,35,2016-11-21 15:00:00,729.36,729.74,725.61,726.42,ok,1479708000.0,228150.0
14465,34,2016-11-21 14:00:00,726.42,726.42,724.63,725.54,ok,1479704400.0,55203.0
14466,33,2016-11-21 13:00:00,725.54,727.63,724.65,728.13,ok,1479700800.0,62915.0
14467,32,2016-11-21 12:00:00,728.13,728.49,727.62,729.42,ok,1479697200.0,15202.0
14468,31,2016-11-21 11:00:00,729.42,729.42,727.14,727.2,ok,1479693600.0,15700.0
14469,30,2016-11-21 10:00:00,727.2,728.1,725.67,728.21,ok,1479690000.0,81387.0
14470,29,2016-11-21 09:00:00,728.21,728.81,726.19,726.23,ok,1479686400.0,150165.0
14471,28,2016-11-21 08:00:00,726.23,727.06,725.3,725.94,ok,1479682800.0,145166.0
14472,27,2016-11-21 07:00:00,725.94,726.01,722.5,722.34,ok,1479679200.0,133385.0
14473,26,2016-11-21 06:00:00,722.34,723.5,719.75,722.74,ok,1479675600.0,182132.0
14474,25,2016-11-21 05:00:00,722.74,724.49,720.0,721.46,ok,1479672000.0,317576.0
14475,24,2016-11-21 04:00:00,721.46,723.32,712.9,713.43,ok,1479668400.0,562389.0
14476,23,2016-11-21 03:00:00,713.43,724.32,706.0,724.62,ok,1479664800.0,1546578.0
14477,22,2016-11-21 02:00:00,724.62,731.29,718.85,730.84,ok,1479661200.0,585473.0
14478,21,2016-11-21 01:00:00,730.84,731.65,721.43,726.99,ok,1479657600.0,836903.0
14479,20,2016-11-21 00:00:00,726.99,731.7,718.09,728.02,ok,1479654000.0,1808182.0
14480,19,2016-11-20 23:00:00,728.02,741.37,723.92,738.07,ok,1479650400.0,1217910.0
14481,18,2016-11-20 22:00:00,738.07,750.03,729.05,749.58,ok,1479646800.0,1515106.0
14482,17,2016-11-20 21:00:00,749.58,751.15,748.14,750.35,ok,1479643200.0,74301.0
14483,16,2016-11-20 20:00:00,750.35,750.35,748.27,751.12,ok,1479639600.0,74926.0
14484,15,2016-11-20 19:00:00,751.12,753.49,747.66,753.48,ok,1479636000.0,119335.0
14485,14,2016-11-20 18:00:00,753.48,753.48,752.96,753.49,ok,1479632400.0,28827.0
14486,13,2016-11-20 17:00:00,753.49,754.74,752.31,754.87,ok,1479628800.0,100091.0
14487,12,2016-11-20 16:00:00,754.87,754.87,753.21,754.4,ok,1479625200.0,41114.0
14488,11,2016-11-20 15:00:00,754.4,754.4,752.86,752.86,ok,1479621600.0,13084.0
14489,10,2016-11-20 14:00:00,752.86,755.4,752.21,754.77,ok,1479618000.0,115610.0
14490,9,2016-11-20 13:00:00,754.77,755.7,752.86,752.79,ok,1479614400.0,66234.0
14491,8,2016-11-20 12:00:00,752.79,754.35,752.79,754.0,ok,1479610800.0,75095.0
14492,7,2016-11-20 11:00:00,754.0,755.06,752.97,752.07,ok,1479607200.0,143771.0
14493,6,2016-11-20 10:00:00,752.07,754.92,751.3,751.76,ok,1479603600.0,257053.0
14494,5,2016-11-20 09:00:00,751.76,752.07,749.77,750.0,ok,1479600000.0,104088.0
14495,4,2016-11-20 08:00:00,750.0,751.16,749.99,750.05,ok,1479596400.0,105142.0
14496,3,2016-11-20 07:00:00,750.05,750.45,748.78,749.3,ok,1479592800.0,61037.0
14497,2,2016-11-20 06:00:00,749.3,749.94,748.77,748.79,ok,1479589200.0,41038.0
14498,1,2016-11-20 05:00:00,748.79,750.0,747.6,749.5,ok,1479585600.0,74237.0
14499,0,2016-11-20 04:00:00,749.5,749.58,747.56,749.37,ok,1479582000.0,85026.0
14500,49,2016-11-20 03:00:00,749.37,750.0,748.96,749.5,ok,1479578400.0,75077.0
14501,48,2016-11-20 02:00:00,749.5,750.17,746.73,750.17,ok,1479574800.0,135887.0
14502,47,2016-11-20 01:00:00,750.17,750.83,745.76,745.76,ok,1479571200.0,341460.0
14503,46,2016-11-20 00:00:00,745.76,747.17,744.17,746.76,ok,1479567600.0,169714.0
14504,45,2016-11-19 23:00:00,746.76,747.4,743.66,746.76,ok,1479564000.0,318521.0
14505,44,2016-11-19 22:00:00,746.76,749.17,746.76,746.94,ok,1479560400.0,164740.0
14506,43,2016-11-19 21:00:00,746.94,749.41,743.5,745.0,ok,1479556800.0,740676.0
14507,42,2016-11-19 20:00:00,745.0,747.44,742.42,746.04,ok,1479553200.0,348296.0
14508,41,2016-11-19 19:00:00,746.04,746.04,744.21,745.79,ok,1479549600.0,186514.0
14509,40,2016-11-19 18:00:00,745.79,747.95,740.7,740.72,ok,1479546000.0,396819.0
14510,39,2016-11-19 17:00:00,740.72,758.0,730.02,757.0,ok,1479542400.0,2119668.0
14511,38,2016-11-19 16:00:00,757.0,764.12,750.93,751.51,ok,1479538800.0,933323.0
14512,37,2016-11-19 15:00:00,751.51,751.67,748.92,749.59,ok,1479535200.0,128555.0
14513,36,2016-11-19 14:00:00,749.59,749.59,748.66,749.16,ok,1479531600.0,116640.0
14514,35,2016-11-19 13:00:00,749.16,752.0,749.16,748.87,ok,1479528000.0,411305.0
14515,34,2016-11-19 12:00:00,748.87,750.86,748.65,751.97,ok,1479524400.0,203244.0
14516,33,2016-11-19 11:00:00,751.97,752.78,750.81,752.76,ok,1479520800.0,88256.0
14517,32,2016-11-19 10:00:00,752.76,754.36,752.59,752.9,ok,1479517200.0,65944.0
14518,31,2016-11-19 09:00:00,752.9,755.24,751.21,752.6,ok,1479513600.0,386585.0
14519,30,2016-11-19 08:00:00,752.6,754.06,750.73,752.5,ok,1479510000.0,426484.0
14520,29,2016-11-19 07:00:00,752.5,753.0,747.97,747.27,ok,1479506400.0,223630.0
14521,28,2016-11-19 06:00:00,747.27,748.91,745.96,746.9,ok,1479502800.0,88889.0
14522,27,2016-11-19 05:00:00,746.9,748.78,745.0,746.72,ok,1479499200.0,40077.0
14523,26,2016-11-19 04:00:00,746.72,748.02,745.59,748.98,ok,1479495600.0,97065.0
14524,25,2016-11-19 03:00:00,748.98,749.0,744.29,746.29,ok,1479492000.0,117797.0
14525,24,2016-11-19 02:00:00,746.29,748.89,744.35,748.08,ok,1479488400.0,175670.0
14526,23,2016-11-19 01:00:00,748.08,749.63,747.25,747.76,ok,1479484800.0,162843.0
14527,22,2016-11-19 00:00:00,747.76,752.73,747.49,750.94,ok,1479481200.0,476621.0
14528,21,2016-11-18 23:00:00,750.94,750.94,748.75,750.4,ok,1479477600.0,221596.0
14529,20,2016-11-18 22:00:00,750.4,750.62,748.76,749.36,ok,1479474000.0,169635.0
14530,19,2016-11-18 21:00:00,749.36,749.8,747.2,747.99,ok,1479470400.0,69438.0
14531,18,2016-11-18 20:00:00,747.99,748.79,746.17,746.76,ok,1479466800.0,108729.0
14532,17,2016-11-18 19:00:00,746.76,749.5,746.0,750.1,ok,1479463200.0,200171.0
14533,16,2016-11-18 18:00:00,750.1,751.2,743.75,743.86,ok,1479459600.0,325699.0
14534,15,2016-11-18 17:00:00,743.86,745.27,739.64,742.0,ok,1479456000.0,457626.0
14535,14,2016-11-18 16:00:00,742.0,742.46,740.45,740.14,ok,1479452400.0,235192.0
14536,13,2016-11-18 15:00:00,740.14,741.48,739.85,740.32,ok,1479448800.0,111956.0
14537,12,2016-11-18 14:00:00,740.32,742.49,739.91,741.91,ok,1479445200.0,146032.0
14538,11,2016-11-18 13:00:00,741.91,743.66,740.05,740.4,ok,1479441600.0,90165.0
14539,10,2016-11-18 12:00:00,740.4,740.4,737.14,738.0,ok,1479438000.0,126222.0
14540,9,2016-11-18 11:00:00,738.0,739.85,736.47,736.55,ok,1479434400.0,275061.0
14541,8,2016-11-18 10:00:00,736.55,737.11,735.32,734.41,ok,1479430800.0,134349.0
14542,7,2016-11-18 09:00:00,734.41,739.17,733.0,738.88,ok,1479427200.0,258512.0
14543,6,2016-11-18 08:00:00,738.88,741.0,736.77,738.0,ok,1479423600.0,109634.0
14544,5,2016-11-18 07:00:00,738.0,742.47,736.0,743.58,ok,1479420000.0,505345.0
14545,4,2016-11-18 06:00:00,743.58,744.38,741.0,744.38,ok,1479416400.0,252315.0
14546,3,2016-11-18 05:00:00,744.38,745.75,742.45,742.24,ok,1479412800.0,100201.0
